"Slurpuff","685","hada","","Velo Dulce","Liviano","Tubo Pokécubos","82","80","86","72","85","75","Viento Plata","Cháchara","Tajo Aéreo","Bola Voltio"
"Inkay","686","siniestro","psiquico","Respondón/Ventosas","Allanamiento","Ente Ball","53","54","53","45","37","46","Golpe Umbrío","Encanto","Rayo Carga","Megapuño"
"Malamar","687","siniestro","psiquico","Respondón/Ventosas","Allanamiento","Piedra Hoja","86","92","88","73","68","75","Hecatombe Pírica","Puño Sombra","Rizo Algodón","Mofa"
"Binacle","688","roca","agua","Garra Dura/Francotirador","Hurto","Cupón Sigilo","42","52","67","50","39","56","Vendetta","Anticura","Hidrobomba","Inversión"
"Barbaracle","689","roca","agua","Garra Dura/Francotirador","Hurto","Kommostal Z","72","105","115","68","54","86","Pulpocañón","Núcleo Castigo","Conversión","Sentencia"
"Skrelp","690","veneno","agua","Punto Tóxico/Toque Tóxico","Adaptable","Baya Uvav","50","60","60","30","60","60","Veloc. Extrema","Vaho Gélido","Salpicadura","Psicorrayo"
"Dragalge","691","veneno","dragon","Punto Tóxico/Toque Tóxico","Adaptable","Moneda Amuleto","65","75","90","44","97","123","Deseo Cura","Impactrueno","Puño Cometa","Ultrapuño"
"Clauncher","692","agua","","Megadisparador","Toque Tóxico","Necroluna","50","53","62","44","58","63","Energibola","Acua Cola","Reciclaje","Llama Final"
"Clawitzer","693","agua","","Megadisparador","Toque Tóxico","Defensa X 2","71","73","88","59","120","89","Carga Dragón","Chispazo","Llama Azul","Ataque Rápido"
"Helioptile","694","electrico","normal","Piel Seca/Velo Arena","Poder Solar","Porcehelado","44","38","33","70","61","43","Pulpocañón","Guillotina","Aguante","Paliza"
"Heliolisk","695","electrico","normal","Piel Seca/Velo Arena","Poder Solar","Fósil Aleta","62","55","52","109","109","94","Sincrorruido","Taladradora","Asta Drenaje","Robasombra"
"Tyrunt","696","roca","dragon","Mandíbula Fuerte","Robustez","Electrostal Z","58","89","77","48","45","45","Onda Anómala","Núcleo Castigo","Mal de Ojo","Testarazo"
"Tyrantrum","697","roca","dragon","Mandíbula Fuerte","Cabeza Roca","Baya Maranga","82","121","119","71","69","59","Polvo Ira","Pikavoltio Letal","Patada Giro","Supernova Original"
"Amaura","698","roca","hielo","Piel Helada","Nevada","Carta Prof. Oak","77","59","50","46","67","63","Estallido","Humareda","Cañón Floral","Maldición"
"Aurorus","699","roca","hielo","Piel Helada","Nevada","Caja Bonguri","123","77","72","58","99","92","Carga Dragón","Ala Mortífera","Moflete Estático","Silbato"
"Sylveon","700","hada","","Gran Encanto","Piel Feérica","Veloz Ball","95","65","65","60","110","130","Acua Cola","Velo Sagrado","Aire Afilado","Estruendo Implacable"
"Hawlucha","701","lucha","volador","Flexibilidad/Liviano","Rompemoldes","Lector GB","78","92","75","118","74","63","Canto Mortal","Relajo","Acróbata","Venganza"
"Dedenne","702","electrico","hada","Carrillo/Recogida","Más","Carta Pregunta","67","58","57","101","81","67","Pat. Salto Alta","Rugido","Bola Sombra","Dracoaliento Devastador"
"Carbink","703","roca","hada","Cuerpo Puro","Robustez","Disco Volador","50","50","150","50","50","150","Ciclón de Hojas","Ráfaga Demoledora","Lluvia Ígnea","Reducción"
"Goomy","704","dragon","","Herbívoro/Hidratación","Baba","Piedra Noche","45","50","35","40","55","75","Danza Llama","Cambio de Marcha","Hipnosis","Bola Voltio"
"Sliggoo","705","dragon","","Herbívoro/Hidratación","Baba","Car. Tropic.","68","75","53","60","83","113","Cambio Banda","Cerco Dimensión","Foco Energía","Profecía"
"Goodra","706","dragon","","Herbívoro/Hidratación","Baba","Cupón Botín","90","100","70","80","110","150","Mil Temblores","Estoicismo","Kinético","Somnífero"
"Klefki","707","acero","hada","Bromista","Prestidigitador","Carta Puente F","57","80","91","75","80","87","Cuerpo Pesado","Frustración","Remolino","A Bocajarro"
"Phantump","708","fantasma","planta","Cura Natural/Cacheo","Cosecha","Incienso Raro","43","70","48","38","50","60","Finta","Gigavoltio Destructor","Llama Azul","Megapuño"
"Trevenant","709","fantasma","planta","Cura Natural/Cacheo","Cosecha","Talismán","85","110","76","56","65","82","Conversión","Latigazo","Rizo Algodón","Ayuda"
"Pumpkaboo","710","fantasma","planta","Recogida/Cacheo","Insomnio","Garra Afilada","44","66","70","56","44","55","Pikatormenta","Ojitos Tiernos","Cerca","Danza Lunar"
"Gourgeist","711","fantasma","planta","Recogida/Cacheo","Insomnio","Baya Biglia","55","85","122","99","58","75","Ultrapuño","Esfera Aural","Gran Ojo","Vapodrenaje"
"Bergmite","712","hielo","","Ritmo Propio/Gélido","Robustez","Gafa Protectora","55","69","85","28","32","35","Corte Vacío","Esfuerzo","Sentencia","Rayo Gélido"
"Avalugg","713","hielo","","Ritmo Propio/Gélido","Robustez","Medalla Fulgor","95","117","184","28","44","46","Eco Metálico","Hipercolmillo","Vaho Gélido","Pikatormenta"
"Noibat","714","volador","dragon","Cacheo/Allanamiento","Telepatía","Polvo Curación","40","30","35","55","45","40","Pikapicado","Bloqueo","Aluvión de Flechas Sombrías","Plumerazo"
"Noivern","715","volador","dragon","Cacheo/Allanamiento","Telepatía","Ll. Cabina 2","85","70","80","123","97","80","Estruendo","Doble Golpe","Desenrollar","Seducción"
"Xerneas","716","hada","","Aura Feérica","Allanamiento","Carta Puente P","126","131","95","99","131","98","Puño Trueno","Cambio de Marcha","Corte","Rayo Hielo"
"Yveltal","717","siniestro","volador","Aura Oscura","Allanamiento","Charizardita Y","126","131","95","99","131","98","Hueso Palo","Cerca","Golpe","Ataque Furia"
"Zygarde","718","dragon","tierra","Rompeaura","Allanamiento","Disco Eléctrico","Valor","108","100","121","95","81","Puño Hielo","Copión","Sable Místico","Tijera X"
"Diancie","719","roca","hada","Cuerpo Puro","Allanamiento","MT91","50","100","150","50","100","150","Absorbefuerza","Plumerazo","Puño Cometa","Novena Potencia"
"Hoopa","720","psiquico","fantasma","Prestidigitador","Allanamiento","Precisión X 3","Valor","80","110","60","70","150","Mil Flechas","Bola Hielo","Cambio de Marcha","Día Soleado"
"Volcanion","721","fuego","agua","Absorbe Agua","Allanamiento","Hechizo","80","110","120","70","130","90","Hoja Aguda","Mal de Ojo","Desarme","Vendaval"
"Rowlet","722","planta","volador","Espesura","Remoto","Defensa X 2","68","55","55","42","50","50","Excavar","Cambia Fuerza","Avalancha","Pikavoltio Letal"
"Dartrix","723","planta","volador","Espesura","Remoto","Aerostal Z","78","75","75","52","70","70","Cerco Dimensión","Cura Floral","As Oculto","Bola de Polen"
"Decidueye","724","planta","fantasma","Espesura","Remoto","Más PS","78","107","75","70","100","100","Doble Ataque","Aromaterapia","Don Natural","Dracoaliento Devastador"
"Litten","725","fuego","","Mar Llamas","Intimidación","Disco Veneno","45","65","40","70","60","40","Ataque Óseo","Zona Extraña","Ronquido","Carga Dragón"
"Torracat","726","fuego","","Mar Llamas","Intimidación","Fósil Tapa","65","85","50","90","80","50","Avalancha","Pulso Primigenio","Forcejeo","Golpe Calor"
"Incineroar","727","fuego","siniestro","Mar Llamas","Intimidación","MT93","95","115","90","60","80","90","Infortunio","Daño Secreto","Bola de Polen","Corte Vacío"
"Popplio","728","agua","","Torrente","Voz Fluida","Tarjeta Datos 01","50","54","54","40","66","56","Truco Defensa","Pedrada","Arraigo","Danza Amiga"
"Brionne","729","agua","","Torrente","Voz Fluida","Globo Helio","60","69","69","50","91","81","Ariete","Defensa Férrea","Mal de Ojo","Granizo"
"Primarina","730","agua","hada","Torrente","Voz Fluida","MT53","80","74","74","60","126","116","Cañón Floral","Picadura","Bola Hielo","Joya de Luz"
"Pikipek","731","normal","volador","Vista Lince/Encadenado","Recogida","Correo-Oak","35","75","30","65","30","30","Pikatormenta","Imitación","Garra Metal","Paga Extra"
"Trumbeak","732","normal","volador","Vista Lince/Encadenado","Recogida","Tela Terrible","55","85","50","75","40","50","Mismo Destino","Pikapicado","Profecía","Megapatada"
"Toucannon","733","normal","volador","Vista Lince/Encadenado","Potencia Bruta","Baya Tamar","80","120","75","60","75","75","Danza Espada","Silbato","Carga Tóxica","Pikaturbo"
"Yungoos","734","normal","","Vigilante/Mandíbula Fuerte","Adaptable","Cráneo Dragón","48","70","30","45","30","30","Isoguardia","Picadura","Daño Secreto","Tragar"
"Gumshoos","735","normal","","Vigilante/Mandíbula Fuerte","Adaptable","Baya Rautan","88","110","60","45","55","60","Salpicar","Recurrente","Llama Gélida","Psicoataque"
"Grubbin","736","bicho","","Enjambre","Mandíbula Fuerte","Cadena Roja","47","62","45","46","55","45","Campo Eléctrico","Tóxico","Neblina","Niebla"
"Charjabug","737","bicho","electrico","Batería","Mandíbula Fuerte","Lodo Negro","57","82","95","36","55","75","Puño Trueno","Vastaguardia","V de Fuego","Aerochorro"
"Vikavolt","738","bicho","electrico","Levitación","Mandíbula Fuerte","Cupón Botín","77","70","90","43","145","75","Refugio","Constricción","Terratemblor","Destello"
"Crabrawler","739","lucha","","Corte Fuerte/Puño Férreo","Irascible","Carta Aérea","47","82","57","63","42","47","Onda Voltio","Hoja Aguda","Lanzarrocas","Ráfaga"
"Crabominable","740","lucha","hielo","Corte Fuerte/Puño Férreo","Irascible","Baya Pasio","97","132","77","43","62","67","Salpicar","Llama Final","Ojitos Tiernos","Colmillo Ígneo"
"Oricorio","741","fuego","volador","Pareja de Baile","Puño Férreo","Gafas Especiales","Valor","75","70","70","93","98","Guillotina","Colmillo Rayo","Explosión","Doble Rayo"
"Cutiefly","742","bicho","hada","Recogemiel/Polvo Escudo","Velo Dulce","MT71","40","45","40","84","55","40","Electropunzada","Roca Afilada","Rencor","Tinieblas"
"Ribombee","743","bicho","hada","Recogemiel/Polvo Escudo","Velo Dulce","Baya Zreza","60","55","60","124","95","70","Llama Gélida","Contraataque","Viento Feérico","Cabezazo"
"Rockruff","744","roca","","Vista Lince/Espíritu Vital","Impasible","MT68","45","65","40","60","30","40","Surfeo Galvánico","Paga Extra","Polvo Veneno","Llama Gélida"
"Lycanroc","745","roca","","Vista Lince/Ímpetu Arena","Impasible","Ll. Cabina 6","75","115","65","112","55","65","Cabezazo Zen","Rayo Gélido","Danza Pétalo","Puño Incremento"
"Wishiwashi","746","agua","","Banco","Ímpetu Arena","Lucarita","Valor","45","140","130","30","140","Veloc. Extrema","Puño Mareo","Veneno X","Danza Dragón"
"Mareanie","747","agua","veneno","Ensañamiento/Flexibilidad","Regeneración","Elixir","50","53","62","45","43","52","Chispazo","Glaceoprisma","Doble Equipo","Agarrón"
"Toxapex","748","agua","veneno","Ensañamiento/Flexibilidad","Regeneración","Lycanrostal Z","50","63","152","35","53","142","Arrojo Intempestivo","Lanzamiento","Aura Magnética","Ataque Aéreo"
"Mudbray","749","tierra","","Ritmo Propio/Firmeza","Foco Interno","Palo","70","100","70","45","45","55","Buena Baza","Ultrapuño","Disparo Demora","Ascenso Draco"
"Mudsdale","750","tierra","","Ritmo Propio/Firmeza","Foco Interno","Tarjeta Datos 26","100","125","100","35","55","85","Celebración","Pesadilla","Relevo","Torbellino"
"Dewpider","751","agua","bicho","Pompa","Absorbe Agua","Piedra Eterna","38","40","52","27","40","72","Corte","Acróbata","Drenadoras","Bostezo"
"Araquanid","752","agua","bicho","Pompa","Absorbe Agua","Baya Aostan","68","70","92","42","50","132","Pantalla de Humo","As Oculto","Picoteo","Llamarada"
"Fomantis","753","planta","","Defensa Hoja","Respondón","Gema Normal","40","55","35","35","50","35","Ofrenda","Mismo Destino","Plancha Voladora","Filo del Abismo"
"Lurantis","754","planta","","Defensa Hoja","Respondón","Baya Zidra","70","105","90","45","80","90","Cambio de Marcha","Protección","Puños Plasma","Pat. Salto Alta"
"Morelull","755","planta","hada","Iluminación/Efecto Espora","Cura Lluvia","Semilla Milagro","40","35","55","15","65","75","Legado","Nieve Polvo","Agarrón","Puya Nociva"
"Shiinotic","756","planta","hada","Iluminación/Efecto Espora","Cura Lluvia","Kit Maquillaje","60","45","80","30","90","100","Último Lugar","Granizo","Patada Salto","Megacuerno"
"Salandit","757","veneno","fuego","Corrosión","Despiste","Amigo Ball","48","44","40","77","71","40","Pájaro Osado","Represión Metal","Canon","Filo del Abismo"
"Salazzle","758","veneno","fuego","Corrosión","Despiste","Pluma Vigor","68","64","60","117","111","60","Psicocambio","Chorro de Vapor","Onda Mental","Hidrochorro"
"Stufful","759","normal","lucha","Zoquete/Peluche","Gran Encanto","MT35","70","75","50","50","45","50","Mal de Ojo","Refuerzo","Tumba Rocas","Golpes Furia"
"Bewear","760","normal","lucha","Zoquete/Peluche","Nerviosismo","Piedra Dura","120","125","80","60","55","60","Cañón Floral","Perforador","Surfeo Galvánico","Cuerno Certero"
"Bounsweet","761","planta","","Defensa Hoja/Despiste","Velo Dulce","Baya Rudion","42","30","38","32","30","38","Beso Amoroso","Pulso Umbrío","Tóxico","Reciclaje"
"Steenee","762","planta","","Defensa Hoja/Despiste","Velo Dulce","Defensa X 2","52","40","48","62","40","48","Llamarada","Distorsión","Telaraña","Perforador"
"Tsareena","763","planta","","Defensa Hoja/Regia Presencia","Velo Dulce","Magmatizador","72","120","98","72","50","98","Telequinesis","Agarre","Corte","Llave Giro"
"Comfey","764","hada","","Velo Flor/Primer Auxilio","Cura Natural","MT34","51","52","90","100","82","110","Beso Dulce","Niebla Aromática","Levitón","Bofetón Lodo"
"Oranguru","765","normal","psiquico","Foco Interno/Telepatía","Simbiosis","Polvo Metálico","90","60","80","60","90","110","Disparo Demora","Auxilio","Doble Ataque","Doble Equipo"
"Passimian","766","lucha","","Receptor","Competitivo","Parte Verde","100","120","90","80","40","60","Cambio de Marcha","Pulso Umbrío","Manto Espejo","Látigo Cepa"
"Wimpod","767","bicho","agua","Huida","Competitivo","MT40","25","35","40","80","20","30","Hidropulso","Danza Lluvia","Tóxico","Rayo Carga"
"Golisopod","768","bicho","agua","Retirada","Competitivo","Pluma Vigor","75","125","140","40","60","90","Hiperrayo","Envite Ígneo","Alboroto","Shuriken de Agua"
"Sandygast","769","fantasma","tierra","Hidrorrefuerzo","Velo Arena","Escama Dragón","55","55","80","15","70","45","Chulería","Giro Bola","Cuerno Certero","Conversión2"
"Palossand","770","fantasma","tierra","Hidrorrefuerzo","Velo Arena","Escama Roja","85","75","110","35","100","75","Lanzamiento","Nieve Polvo","Vendetta","Reversión"
"Pyukumuku","771","agua","","Revés","Ignorante","Incienso Puro","55","60","130","5","30","130","Beso Amoroso","Granizo","Clonatipo","Cabezazo Zen"
"Código Cero","772","normal","","Armadura Batalla","Ignorante","Nivel Ball","95","95","95","59","95","95","Doble Equipo","Sumisión","Embestida Solar","Maldición"
"Silvally","773","normal","","Sistema Alfa","Ignorante","MT68","95","95","95","95","95","95","Anegar","Atizar","Explosión","Danza Despertar"
"Minior","774","roca","volador","Escudo Limitado","Ignorante","Pluma Aguante","Valor","60","60","100","60","60","Cola Dragón","Protección","Telépata","Maldición"
"Komala","775","normal","","Letargo Perenne","Ignorante","Buscapelea","65","115","65","65","75","95","Alarido","Furia Dragón","Confidencia","Doble Patada"
"Turtonator","776","fuego","dragon","Caparazón","Ignorante","Marshastal Z","60","78","135","36","91","85","Hoja Mágica","Furia Dragón","Sonámbulo","Chupavidas"
"Togedemaru","777","electrico","acero","Pararrayos/Punta Acero","Robustez","Carta Aérea","65","98","63","96","40","73","Bola Hielo","Daño Secreto","Granizo","Burbuja"
"Mimikyu","778","fantasma","hada","Disfraz","Punta Acero","Amigo Ball","55","90","80","96","50","105","Arraigo","Seducción","A Bocajarro","Pedrada"
"Bruxish","779","agua","psiquico","Cuerpo Vívido/Mandíbula Fuerte","Piel Milagro","Polvo Metálico","68","105","70","92","70","70","Buena Baza","Triple Patada","Danza Caos","Cura Floral"
"Drampa","780","normal","dragon","Cólera/Herbívoro","Aclimatación","Tyranitarita","78","60","85","36","135","91","Autodestrucción","Cerrojo Feérico","Puño Fuego","Puños Plasma"
"Dhelmise","781","fantasma","planta","Acero Templado","Herbívoro","MT51","70","131","100","40","86","90","Enfado","Burbuja","Salmuera","Mismo Destino"
"Jangmo-o","782","dragon","","Antibalas/Insonorizar","Funda","Disco Acero","45","55","65","45","45","45","Chispa","Danza Caos","Frío Polar","Roca Afilada"
"Hakamo-o","783","dragon","lucha","Antibalas/Insonorizar","Funda","Caja Bonguri","55","75","90","65","65","70","Ala de Acero","Anclaje","Canon","Otra Vez"
"Kommo-o","784","dragon","lucha","Antibalas/Insonorizar","Funda","Bonguri Rosa","75","110","125","85","100","105","Llave Corsé","Eco Voz","Cascada","Canon"
"Tapu Koko","785","electrico","hada","Electrogénesis","Telepatía","Más PP","70","115","85","130","95","75","Rodillo de Púas","Polución","Anillo Ígneo","Placaje"
"Tapu Lele","786","psiquico","hada","Psicogénesis","Telepatía","Baya Mais","70","85","75","95","130","115","Aluvión de Flechas Sombrías","Multiataque","V de Fuego","Golpe Roca"
"Tapu Bulu","787","planta","hada","Herbogénesis","Telepatía","Disco Planta","70","130","115","75","85","95","Fertilizante","Gran Ojo","Psicoonda","Lengüetazo"
"Tapu Fini","788","agua","hada","Nebulogénesis","Telepatía","Protec. Especial","70","75","115","85","95","130","Contoneo","Arrumaco Sideral","Llama Final","Ronquido"
"Cosmog","789","psiquico","","Ignorante","Telepatía","Tarjeta Datos 19","43","29","31","37","29","31","Agua Lodosa","Hilo Venenoso","Retribución","Diluvio Corrosivo"
"Cosmoem","790","psiquico","","Robustez","Telepatía","Necrosol","43","29","131","37","29","131","Garra Dragón","Polvo Ira","Aerochorro","Telaraña"
"Solgaleo","791","psiquico","acero","Guardia Metálica","Telepatía","Veloz Ball","137","137","107","97","113","89","Filo del Abismo","Vuelo","Taladradora","Psíquico"
"Lunala","792","psiquico","fantasma","Guardia Espectro","Telepatía","Cupón PP","137","113","89","97","137","107","Hidroariete","Hoja Aguda","Mov. Espejo","Rugido de Guerra"
"Nihilego","793","roca","veneno","Ultraimpulso","Telepatía","Pidgeotita","109","53","47","103","127","131","Onda Voltio","Protección","Pulso Cura","Derribo"
"Buzzwole","794","bicho","lucha","Ultraimpulso","Telepatía","Moneda Amuleto","107","139","139","79","53","53","Última Baza","Enfado","Mundo Gélido","Cortina Plasma"
"Pheromosa","795","bicho","lucha","Ultraimpulso","Telepatía","Caja Bonguri","71","137","37","151","137","37","Anticipo","Relevo","Viento Cortante","Garra Umbría"
"Xurkitree","796","electrico","","Ultraimpulso","Telepatía","Poké Ball","83","89","71","83","173","71","Amago","Cede Paso","Golpe Cuerpo","Represalia"
"Celesteela","797","acero","volador","Ultraimpulso","Telepatía","Miel","97","101","103","61","107","101","Paz Mental","Acupresión","Ciclón de Hojas","Burbuja"
"Kartana","798","planta","acero","Ultraimpulso","Telepatía","Pétalo Violeta","59","181","131","109","59","31","Ofrenda","Acua Jet","Gigadrenado","Chorro de Vapor"
"Guzzlord","799","siniestro","dragon","Ultraimpulso","Telepatía","Brazal Recio","223","101","53","43","97","53","Ácido","Aguzar","Danza Pluma","Hélice Trepanadora"
"Necrozma","800","psiquico","","Armadura Prisma","Telepatía","Gafas Elegid","Valor","97","107","101","79","127","Última Palabra","Rayo Confuso","Nitrocarga","Inversión"
"Magearna","801","acero","hada","Coránima","Telepatía","Cámara Lucha","80","95","115","65","130","115","Garra Umbría","Pat. Salto Alta","Acua Aro","Fisura"
"Marshadow","802","lucha","fantasma","Experto","Telepatía","Zinc","90","125","80","125","90","90","Clonatipo","Paso Dimensional","Cuerno Certero","Golpe Cuerpo"
"Poipole","803","veneno","","Ultraimpulso","Telepatía","Diamansfera","67","73","67","73","73","67","Superdiente","Pikaturbo","Gigarrayo Fulminante","Patada Giro"
"Naganadel","804","veneno","dragon","Ultraimpulso","Telepatía","Cadena Roja","73","73","73","121","127","73","Doble Bofetón","Tormento","Arañazo","Don Natural"
"Stakataka","805","roca","acero","Ultraimpulso","Telepatía","Banda Atadura","61","131","211","13","53","101","Bomba Imán","Pikavoltio Letal","Contraataque","Absorbefuerza"
"Blacephalon","806","fuego","fantasma","Ultraimpulso","Telepatía","MT97","53","127","53","107","151","79","Carga Dragón","Mordisco","Afilar","Camelo"
"Zeraora","807","electrico","","Absorbe Elec","Telepatía","Flauta Eón","88","112","75","143","102","80","Empujón","Vastaguardia","Niebla","Veneno X"
"Meltan","808","acero","","Imán","Telepatía","Tarjeta Datos 16","46","65","65","34","55","35","Sincrorruido","Chupavidas","Bote","Asta Drenaje"
"Melmetal","809","acero","","Puño Férreo","Telepatía","Pañuelo Amarillo","135","143","143","34","80","65","Giro Rápido","Acua Aro","Más Psique","Pikavoltio Letal"
